url	download_complete
www.ics.uci.edu/~dechter/publications/r86.html	complete
sli.ics.uci.edu/Pubs/Pubs?action=download&upname=ipsn04.ps	complete
sli.ics.uci.edu/Classes/2013F-273a?action=download&upname=MidS.pdf	complete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=2009Expo_013.jpg	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz?share=twitter	complete
ngs.ics.uci.edu/the-power-of-pull/feed	complete
wics.ics.uci.edu/1	complete
grape.ics.uci.edu/wiki/asterix/timeline?from=2018-01-17T11%3A40%3A18-08%3A00&precision=second	complete
wics.ics.uci.edu/2	complete
wics.ics.uci.edu/5	complete
wics.ics.uci.edu/4	incomplete
sli.ics.uci.edu/Classes/2015W-178?action=download&upname=HW4.pdf	complete
cml.ics.uci.edu/2016/10/fall-2016/feed	complete
sli.ics.uci.edu/Site/InterMap?action=edit	complete
ngs.ics.uci.edu/indian-internet-future-in-mobiles/feed	complete
swiki.ics.uci.edu/doku.php/brownbags?idx=accounts	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-spring-quarter-week-8-amazon-alexa-skill-workshop%2F	complete
wics.ics.uci.edu/event/general-meeting-3	complete
wics.ics.uci.edu/event/general-meeting-2	complete
ngs.ics.uci.edu/acm-multimedia-2006-day-3/feed	complete
www.ics.uci.edu/publications/r19.html	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fextreme-stories-12%2F	complete
tutors.ics.uci.edu/index.php/79-python-resources/116-python-exercises-2	complete
ngs.ics.uci.edu/tag/microblog/feed	complete
www.ics.uci.edu/%7Emagda/Projects/WIP.html	complete
ipubmed.ics.uci.edu	complete
sdcl.ics.uci.edu?p=1620	complete
www.ics.uci.edu/%7elab/students/acct_activate.php	complete
www.ics.uci.edu/statistics	complete
www.ics.uci.edu/~dvk/pub/SIGMOD03_dvk.html	complete
cwicsocal18.ics.uci.edu/feed	complete
www.ics.uci.edu/spotlight_inittogether.php	complete
www.ics.uci.edu/about/videos/index.php	complete
sli.ics.uci.edu/Classes/2014W-178?action=download&upname=HW2.pdf	complete
ngs.ics.uci.edu/mashups-with-maps/feed	complete
emj.ics.uci.edu/software/feed	complete
cbcl.ics.uci.edu/wgEncodeBroadHistoneGm12878H2azStdAlnRep2.REF_chr19.bam	complete
sli.ics.uci.edu/Classes/2009S?action=download&upname=binomialPMF_template.m	complete
grape.ics.uci.edu/wiki/asterix/raw-attachment/wiki/stats170ab-2018/clustering_demo.ipynb	complete
wics.ics.uci.edu/events/2018-03-12?ical=1/	complete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=178_L02.pdf	complete
www.ics.uci.edu/prospective/en/opportunities/applied-learning	complete
mcs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmcs.ics.uci.edu%2Fprospective-students%2Fcost-and-financial-aid%2F&format=xml	complete
wics.ics.uci.edu/verizon-info-session?afg41_page_id=1	complete
wics.ics.uci.edu/verizon-info-session?afg41_page_id=2	complete
wics.ics.uci.edu/verizon-info-session?afg41_page_id=3	complete
cbcl.ics.uci.edu/doku.php/internal_index?do=	complete
tutors.ics.uci.edu/index.php/79-python-resources/113-python-output-exercises	complete
wics.ics.uci.edu/events/2018-01-19	complete
ngs.ics.uci.edu/busy-time/feed	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2F2015%2F06%2Fsdcl-in-icse-2015%2F	complete
wics.ics.uci.edu/wics-spring-quarter-2018-week-4-blind-squirrel-games-debugging-session/feed	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=dfredmil	complete
cloudberry.ics.uci.edu/aboutme/luochen01.github.io	incomplete
fr.ics.uci.edu/haiti	complete
cml.ics.uci.edu/2014/01/winter-2014	complete
cbcl.ics.uci.edu/wgEncodeBroadHistoneNhlfH3k27acStdAlnRep2.REF_chr19.bam	incomplete
sli.ics.uci.edu/Classes/2009S?action=download&upname=cs177-hw2-sols.pdf	complete
grape.ics.uci.edu/wiki/asterix/timeline?from=2018-01-31T15%3A34%3A29-08%3A00&precision=second	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2F2011%2F08%2Fnsf-grant-for-calico%2F	complete
xtune.ics.uci.edu	complete
wics.ics.uci.edu/spring-quarter-2017-week-3-riot-tour/feed	complete
sdcl.ics.uci.edu/contact	complete
ngs.ics.uci.edu/video-sharing/feed	complete
honors.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhonors.ics.uci.edu%2Fapply%2F	complete
www.ics.uci.edu/~kyoungwl	complete
www.ics.uci.edu/area_embedded.php	complete
sli.ics.uci.edu/Classes/2013S-77B-Misc?action=login	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fprofessionalsocial%2F&format=xml	complete
sdcl.ics.uci.edu?p=2021	complete
www.ics.uci.edu/~guix	complete
www.ics.uci.edu/publications/r123.html	complete
support.ics.uci.edu/ics.system?type=announcements	complete
mondego.ics.uci.edu/projects/clonedetection	complete
www.ics.uci.edu/~stasio/fall04/outline268.html	complete
www.ics.uci.edu/honors_h197.php	complete
cml.ics.uci.edu/2011/09/2011_fellowships/feed	complete
www.ics.uci.edu/%7Egts/words.html	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2F2018%2F10%2Fnew-members-of-the-sdcl%2F	complete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=2009Expo_034.jpg	complete
ngs.ics.uci.edu/obama-era-of-responsible-optimism/feed	complete
www.ics.uci.edu/publications/r77.html	complete
computableplant.ics.uci.edu/sw/sassign/index.htm	complete
wics.ics.uci.edu/event/anteater-involvement-fair	complete
wics.ics.uci.edu/events/2017-10-21?ical=1/	complete
transformativeplay.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftransformativeplay.ics.uci.edu%2Fbonnie-bo-ruberg%2F	complete
swiki.ics.uci.edu/doku.php/projects:maint-winter-2019?idx=wiki	complete
www.ics.uci.edu?letter=K	complete
www.ics.uci.edu?letter=J	complete
www.ics.uci.edu?letter=I	complete
www.ics.uci.edu?letter=H	complete
www.ics.uci.edu?letter=O	complete
www.ics.uci.edu?letter=N	complete
www.ics.uci.edu?letter=M	complete
www.ics.uci.edu?letter=L	complete
www.ics.uci.edu?letter=C	complete
www.ics.uci.edu?letter=B	complete
www.ics.uci.edu?letter=A	complete
grape.ics.uci.edu/wiki/asterix/attachment/wiki/stats170ab-2018/clustering_demo.ipynb	complete
www.ics.uci.edu?letter=F	complete
www.ics.uci.edu?letter=E	complete
www.ics.uci.edu?letter=D	complete
ngs.ics.uci.edu/tag/personal-model/feed	complete
www.ics.uci.edu?letter=Z	complete
wics.ics.uci.edu/cia-info-session-with-wics?afg15_page_id=3	complete
ngs.ics.uci.edu/nyt-likes-like	complete
cml.ics.uci.edu?p=704	complete
cml.ics.uci.edu?p=707	complete
www.ics.uci.edu?letter=S	complete
wics.ics.uci.edu?p=861	complete
www.ics.uci.edu?letter=Q	complete
www.ics.uci.edu?letter=P	complete
www.ics.uci.edu?letter=W	complete
www.ics.uci.edu?letter=V	complete
www.ics.uci.edu?letter=U	complete
www.ics.uci.edu?letter=T	complete
www.ics.uci.edu/publications/r216.html	complete
ngs.ics.uci.edu?p=960	complete
alumni.ics.uci.edu/2009/03/31/prescription-for-success	complete
cwicsocal18.ics.uci.edu//fonts.googleapis.com	incomplete
sli.ics.uci.edu/Classes-2008F/Outline?action=login	complete
www.ics.uci.edu/~kkask/publications.html	complete
ngs.ics.uci.edu/eventweb-11-a-scenario-conferences/feed	incomplete
sdcl.ics.uci.edu/opportunities/feed	complete
cbcl.ics.uci.edu/fxr_merged_mfold10_FDR5_peaks.txt	complete
grape.ics.uci.edu/wiki/asterix/attachment/wiki/stats170ab-2018/TwitterSchema.sql	complete
sli.ics.uci.edu/PmWiki/ReleaseNotes	complete
wics.ics.uci.edu/aspireit-2018?afg84_page_id=5	incomplete
wics.ics.uci.edu/aspireit-2018?afg84_page_id=2	incomplete
wics.ics.uci.edu/aspireit-2018?afg84_page_id=3	complete
cbcl.ics.uci.edu/wgEncodeBroadHistoneHsmmtH3k4me3StdAlnRep1.REF_chr19.bam	complete
cml.ics.uci.edu/2013/03/spring-2013-2/feed	complete
swiki.ics.uci.edu/doku.php/services:webmail?do=recent	incomplete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2014%2F08%2F2014_aaai%2F	incomplete
ngs.ics.uci.edu/tag/index-of-data	incomplete
www.ics.uci.edu/publications/r115.html	complete
ngs.ics.uci.edu/ai-contextual-reasoning-learning	incomplete
www.ics.uci.edu/computing/contact	complete
sdcl.ics.uci.edu/research/porchlight/feed	complete
cml.ics.uci.edu/2011/09/2011_scmlworkshop	complete
www.ics.uci.edu/~ihler/bio.html	incomplete
wics.ics.uci.edu/verizon-info-session?share=twitter	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2010%2F09%2F2010_wellingeccv%2F	incomplete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2006%2F03%2F2006_muriaward%2F&format=xml	incomplete
duttgroup.ics.uci.edu//s.w.org	incomplete
sli.ics.uci.edu/Site/InterMap?action=login	incomplete
ngs.ics.uci.edu?p=1043	incomplete
ngs.ics.uci.edu?p=1042	incomplete
ngs.ics.uci.edu?p=1041	incomplete
ngs.ics.uci.edu?p=1040	incomplete
ngs.ics.uci.edu/more-is-not-better	incomplete
www.ics.uci.edu/~dvk/pub/DAPD04_dvk.html	incomplete
ngs.ics.uci.edu?p=1049	incomplete
ngs.ics.uci.edu/on-hiring-an-australian-to-become-an-indian	complete
ngs.ics.uci.edu/invented-in-india/feed	incomplete
swiki.ics.uci.edu/doku.php/start?tab_files=files&do=media&ns=hardware	complete
www.ics.uci.edu/jack_iv17.bib	incomplete
www.ics.uci.edu/computing/account/quota.php	complete
wics.ics.uci.edu?page_id=52	incomplete
ngs.ics.uci.edu/tag/ecperiential-computing	complete
www.ics.uci.edu/prospective/vi/degrees/data-science	incomplete
sli.ics.uci.edu/Classes/2011W-178?action=download&upname=CS178_D01.pdf	incomplete
honors.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhonors.ics.uci.edu%2Fgraduate-school-resources%2F	incomplete
transformativeplay.ics.uci.edu/aarontrammell.com	incomplete
cradl.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcradl.ics.uci.edu%2Fidentity-design-in-virtual-worlds-published-at-is-eud-2013%2F	incomplete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2F2014%2F09%2Fwelcome-arturo-and-fabio%2F	incomplete
cbcl.ics.uci.edu/wgEncodeBroadHistoneGm12878H4k20me1StdAlnRep2.REF_chr19.bam	incomplete
cbcl.ics.uci.edu/wgEncodeBroadHistoneHmecCtcfStdAlnRep2.REF_chr19.bam	incomplete
honors.ics.uci.edu/step-5-completing-the-program	incomplete
www.ics.uci.edu/computing/web/personalpage.php	complete
sdcl.ics.uci.edu/study-materials-and-data	incomplete
ngs.ics.uci.edu/user-generated-stock-photos	incomplete
ngs.ics.uci.edu/tag/events	incomplete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2F2011%2F09%2F883%2Fcmu_p1040924%2F&format=xml	complete
swiki.ics.uci.edu/doku.php/brownbags?do=login&sectok=	complete
ngs.ics.uci.edu/tag/objective	complete
swiki.ics.uci.edu/doku.php/announce:fall-2018?idx=announce	incomplete
sli.ics.uci.edu/Classes/2014W-178?action=download&upname=template.tex	incomplete
sdcl.ics.uci.edu?p=1361	complete
wics.ics.uci.edu/week-2-broadcom-info-session?share=google-plus-1	incomplete
www.ics.uci.edu/blog_posts/Roxanna-Shaik-May2018.php	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmedical-tourism-and-medical-care-in-india%2F&format=xml	complete
swiki.ics.uci.edu/doku.php/brownbags?idx=security	incomplete
grape.ics.uci.edu/wiki/asterix/timeline?from=2018-04-02T15%3A20%3A49-07%3A00&precision=second	complete
sli.ics.uci.edu/Classes/2014W-178?action=download&upname=07-nnet.pdf	incomplete
www.ics.uci.edu/theseus/index.html	incomplete
ngs.ics.uci.edu/colorful-reading	incomplete
wics.ics.uci.edu/events/2019-01-22	incomplete
wics.ics.uci.edu/events/2019-01-23	incomplete
www.ics.uci.edu/publications/r133.html	incomplete
ngs.ics.uci.edu/knee-surgery	incomplete
www.ics.uci.edu/eScience_2017.bib	incomplete
tutors.ics.uci.edu/index.php/79-python-resources/115-abstraction-modules	complete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=178_L03.pdf	incomplete
ngs.ics.uci.edu?p=740	complete
ngs.ics.uci.edu?p=741	incomplete
wics.ics.uci.edu/tammy.phan@uci.edu	complete
ngs.ics.uci.edu?p=743	incomplete
ngs.ics.uci.edu?p=745	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=rwblack	incomplete
www.ics.uci.edu/about.html	incomplete
ngs.ics.uci.edu/tag/lifelogs	incomplete
omni.ics.uci.edu/index.html	complete
tutors.ics.uci.edu/index.php/79-python-resources/87-comprehensions	incomplete
sli.ics.uci.edu/Classes-2008/Classes-2008?action=login	incomplete
www.ics.uci.edu/spotlight_ambassadors2k8.php	incomplete
duttgroup.ics.uci.edu/2018/11/08/chenying-hsiehs-paper-got-accepted-in-date19-titled-the-case-for-exploiting-underutilized-resources-in-heterogeneous-mobile-architectures	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2018%2F09%2Ffall-2018%2F&format=xml	incomplete
www.ics.uci.edu/notes_2013.php	incomplete
www.ics.uci.edu/%7Eminyounk	complete
cbcl.ics.uci.edu/wgEncodeBroadHistoneHsmmtH3k36me3StdAlnRep2.REF_chr19.bam	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fhello-world%2F	complete
www.ics.uci.edu/~dillenco/compsci260	incomplete
www.ics.uci.edu/~cbdaviso/net-status	complete
wics.ics.uci.edu/wics-fall-quarter-week-4-coffee-chat-with-deloitte	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Ffirst-project-meeting-by-wics%2F&format=xml	incomplete
www.ics.uci.edu/courses/cs132/index.html	complete
swiki.ics.uci.edu/doku.php/start?do=recent	complete
wics.ics.uci.edu?p=932	complete
www.ics.uci.edu/policies/CS199_IN4MATX199.php	complete
sli.ics.uci.edu/Classes/2016W-178?action=download&upname=04_percept.pdf	incomplete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fteaching%2F&format=xml	complete
support.ics.uci.edu?action=setquestions	complete
cml.ics.uci.edu/2014/02/2014_asterixdb	incomplete
mswe.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmswe.ics.uci.edu%2Fprogram%2Fabout-the-program%2F	complete
sli.ics.uci.edu/Code/RecentChanges	incomplete
www.ics.uci.edu/%7Eirani/f04-h22/lab6/Rider.java	incomplete
sli.ics.uci.edu/Classes/2012F-178?action=download&upname=07-nnet.pdf	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch9/Model2.txt	incomplete
sli.ics.uci.edu/Classes/2014W-178?action=download&upname=HW3.pdf	incomplete
ngs.ics.uci.edu/vidhu-vinod-chopra-and-bollywood/feed	incomplete
ngs.ics.uci.edu/wp-json	incomplete
ngs.ics.uci.edu/language-for-experiences	incomplete
sli.ics.uci.edu/Pubs/PubsDB?action=login	incomplete
support.ics.uci.edu/computing/net	complete
www.ics.uci.edu/email/mailboss.php	complete
perennialpolycultures.ics.uci.edu	complete
ngs.ics.uci.edu/negropontes-100-computer-for-developing-world/feed	incomplete
jgarcia.ics.uci.edu?feed=rss2&cat=1	complete
cbcl.ics.uci.edu/wgEncodeBroadHistoneNhlfH3k4me3StdAlnRep2.REF_chr19.bam	incomplete
duttgroup.ics.uci.edu/projects/self-aware-adaptive-computing	incomplete
emj.ics.uci.edu/category/uncategorized	incomplete
wics.ics.uci.edu/wics-week-0-meet-and-greet?share=twitter	incomplete
sli.ics.uci.edu/Classes/2012W-178?action=download&upname=L07.pdf	complete
dynamo.ics.uci.edu/dyncommunication_8h.html	incomplete
hombao.ics.uci.edu?s=overview	complete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=2009Expo_008.jpg	complete
cbcl.ics.uci.edu/doku.php?id=start&do=login&sectok=	incomplete
ngs.ics.uci.edu/indian-internet-future-in-mobiles	complete
mondego.ics.uci.edu?C=D;O=A	incomplete
www.ics.uci.edu/~dvk/pub/C16_SIGMOD14_Jeffrey.ppsx	complete
grape.ics.uci.edu/wiki/group	complete
computableplant.ics.uci.edu/~guy/downloads/DGPublications.html	incomplete
cradl.ics.uci.edu/comments/feed	incomplete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2F2013%2F12%2Fpaper-on-calico-to-appear-at-chi-2014%2F&format=xml	incomplete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2016%2F01%2Fwinter-2016%2F	complete
www.ics.uci.edu/~lopes/teaching/cs221W12/index.html	incomplete
ngs.ics.uci.edu/tag/social-systems	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fweek-3-wicsvgdc-workshop%2F	complete
sli.ics.uci.edu/Classes/2009S?action=download&upname=nbayes_predict_template.m	incomplete
ngs.ics.uci.edu/tag/semantic-gap	complete
wics.ics.uci.edu/wics-fall-quarter-week-4-twitter-qa-and-info-session?share=twitter	complete
ngs.ics.uci.edu/smart-traffic	incomplete
wics.ics.uci.edu/event/week-6-southern-california-gas-company-info-session	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=alfchen	incomplete
wics.ics.uci.edu/verizon-info-session?share=facebook	incomplete
www.ics.uci.edu/prospective/ko/uci/city-of-irvine	incomplete
www.ics.uci.edu/gallery/gallery_06_jpg.php	incomplete
transformativeplay.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftransformativeplay.ics.uci.edu%2Fjohn-seberger%2F	incomplete
sli.ics.uci.edu/Classes-2008/Main	incomplete
www.ics.uci.edu/spotlight_gamejam_winter_2012.php	incomplete
ngs.ics.uci.edu/events-are-transparent	incomplete
cradl.ics.uci.edu/revisiting-the-factors-that-engender-trust-of-global-systems-engineers-published-at-icgse-2013	complete
www.ics.uci.edu/faculty/faculty_dept?department=Computer Science	complete
futurehealth.ics.uci.edu?p=7	complete
wics.ics.uci.edu/events/2018-01-22?ical=1/	incomplete
grape.ics.uci.edu/wiki/asterix/timeline?from=2018-02-23T18%3A23%3A47-08%3A00&precision=second	incomplete
mondego.ics.uci.edu/test.txt	incomplete
sli.ics.uci.edu/PmWiki/LinkSchemes?action=edit	complete
www.ics.uci.edu/jack_eurosp17.bib	incomplete
www.ics.uci.edu/~dechter/publications/r46.html	incomplete
duttgroup.ics.uci.edu?p=448	incomplete
www.ics.uci.edu/publications/r68.html	incomplete
www.ics.uci.edu/Koders-log-2007.html	incomplete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fprojects%2Fcomputational-biology-projects%2Fcomputable-plant-project%2F&format=xml	incomplete
sli.ics.uci.edu/Site/AttrForm?action=login	incomplete
wics.ics.uci.edu/events/2019-01-14?ical=1/	incomplete
cloudberry.ics.uci.edu/2017/11	incomplete
sli.ics.uci.edu/Projects	complete
cloudberry.ics.uci.edu/2015/12	incomplete
cml.ics.uci.edu/2006/07/2006_nytimes/feed	incomplete
ngs.ics.uci.edu/tag/navigation	incomplete
wics.ics.uci.edu/android-app-rewards	incomplete
www.ics.uci.edu/class/165/index.html	incomplete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2016%2F04%2Fspring-2016%2F&format=xml	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fpapers%2Fvision-and-image-analysis-papers%2F&format=xml	complete
ngs.ics.uci.edu/blog/page/11	complete
wics.ics.uci.edu/events/2018-01-16	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fintellectual-property-and-universities%2F	complete
futurehealth.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuturehealth.ics.uci.edu%2Fnews-events%2Fuci-events%2F&format=xml	incomplete
sli.ics.uci.edu/Main/RecentChanges?action=login	incomplete
www.ics.uci.edu/MJCarey_Invited_Lectures.html	incomplete
www.ics.uci.edu/~fielding	incomplete
sli.ics.uci.edu/Classes-2008F/Flocking	incomplete
swiki.ics.uci.edu/doku.php/announce:fall-2018?idx=requesttracker	incomplete
futurehealth.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuturehealth.ics.uci.edu%2Fparticipation%2F&format=xml	complete
wics.ics.uci.edu/2013/07	incomplete
www.ics.uci.edu/~ngallo1	incomplete
wics.ics.uci.edu/week-5-facebook-women-panel?afg44_page_id=4	complete
mcs.ics.uci.edu/current-students/resources/gradhandbook	complete
wics.ics.uci.edu/events/2018-01-11	complete
wics.ics.uci.edu/2013/02	incomplete
wics.ics.uci.edu/event/interview-prep-workshop	incomplete
sdcl.ics.uci.edu/papers/books	incomplete
wics.ics.uci.edu/wics-spring-quarter-week-6-acing-the-technical-interview-with-the-portal	complete
sli.ics.uci.edu/Classes/2009W-Comments?action=login	incomplete
wics.ics.uci.edu?p=2682	complete
seal.ics.uci.edu/projects/trimdroid/index.html	complete
sdcl.ics.uci.edu?p=1739	complete
sli.ics.uci.edu/PmWiki/BlockMarkup	incomplete
transformativeplay.ics.uci.edu/aubrey-slaughter	complete
computableplant.ics.uci.edu/Activator/index.html	complete
www.ics.uci.edu/ugrad/courses/listing.php?year=2016&level=Lower-Division&department=STATS&program=ALL	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Ffall-quarter-2016-week-3-pwc-info-session%2F&format=xml	complete
duttgroup.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fduttgroup.ics.uci.edu%2F	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-winter-quarter-week-3-vmware-info-session%2F	complete
www.ics.uci.edu/about/kfflab/index.php	complete
cbcl.ics.uci.edu/doku.php?do=export_raw&id=start	complete
sli.ics.uci.edu/Classes-CS178-Notes/Classification	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2F2012%2F12%2Fmarian-petre-visit-2%2F	complete
sli.ics.uci.edu/Classes-CS178-Notes/DecisionTrees	complete
sli.ics.uci.edu/PmWiki/Variables	complete
cbcl.ics.uci.edu/doku.php/software/arem?do=resendpwd	incomplete
swiki.ics.uci.edu/doku.php/announce:announce?do=backlink	complete
wics.ics.uci.edu/wics-winter-quarter-week-3-vmware-info-session?share=google-plus-1	complete
www.ics.uci.edu/webpage/publication.html	incomplete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=2009Expo_030.jpg	complete
wics.ics.uci.edu/movie-night-and-boardgames-with-wics?share=facebook	incomplete
sli.ics.uci.edu/Classes-CS178-Notes/HierarchAC	complete
cml.ics.uci.edu/2007/08/2007_jcdl/feed	incomplete
wics.ics.uci.edu/fall-quarter-2016-week-3-wics-games?share=facebook	incomplete
wics.ics.uci.edu?p=3662	incomplete
sli.ics.uci.edu/Classes-2008F/Testing	incomplete
ngs.ics.uci.edu/entrepreneur	incomplete
www.ics.uci.edu/~jutts/GAISE/index.html	complete
cbcl.ics.uci.edu/wgEncodeBroadHistoneHsmmH3k4me3StdAlnRep1.REF_chr19.bam	complete
sli.ics.uci.edu/Category/Maintenance?action=login	incomplete
sli.ics.uci.edu/PmWiki/Glossary	incomplete
ngs.ics.uci.edu/planning-time-or-events/feed	complete
ngs.ics.uci.edu/india-has-more-than-200-million-telephone-subscribers	complete
cradl.ics.uci.edu?p=677	incomplete
duttgroup.ics.uci.edu/projects/health-care-iot/ews	complete
ipf.ics.uci.edu	incomplete
cbcl.ics.uci.edu/wgEncodeBroadHistoneK562H4k20me1StdAlnRep1.REF_chr19.bam	incomplete
ngs.ics.uci.edu/tag/emerging-stories	complete
cradl.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcradl.ics.uci.edu%2Fpeople%2Fmatthew-bietz-research-associate%2F	incomplete
duttgroup.ics.uci.edu?p=41	complete
honors.ics.uci.edu/program-overview/step-2-honors-seminar-ics-h197	incomplete
duttgroup.ics.uci.edu?p=47	complete
www.ics.uci.edu/~dnazip/index.html	complete
duttgroup.ics.uci.edu?p=45	incomplete
ngs.ics.uci.edu/research-in-singapore/feed	complete
duttgroup.ics.uci.edu?p=49	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=pjsmyth	complete
cradl.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcradl.ics.uci.edu%2Foliver-yi-wang-advances-to-phd-candidacy-the-nature-of-research-into-collaboration-in-globally-distributed-teams-an-interdisciplinary-review%2F&format=xml	complete
cml.ics.uci.edu/2014/08/2014_deep	incomplete
www.ics.uci.edu/Computer_Acct_Backup.php	complete
emj.ics.uci.edu?p=101	complete
sli.ics.uci.edu/Category/WikiFarms	incomplete
emj.ics.uci.edu?p=109	incomplete
wics.ics.uci.edu/board-game-night	incomplete
cradl.ics.uci.edu?p=406	incomplete
ngs.ics.uci.edu/tag/photos	complete
www.ics.uci.edu/publications/r173.html	complete
www.ics.uci.edu/~dechter/publications/r101.html	incomplete
swiki.ics.uci.edu/doku.php/brownbags?idx=policies	complete
www.ics.uci.edu/~umukherj	incomplete
cbcl.ics.uci.edu/doku.php/teaching/cs295w11/start?do=login&sectok=	complete
ngs.ics.uci.edu/nri-and-clinton-campaign/feed	complete
ngs.ics.uci.edu/situation-awareness-emerging-approaches/feed	incomplete
ngs.ics.uci.edu/the-power-of-nature/feed	incomplete
cml.ics.uci.edu/2013/03/2013_xielinih	complete
sli.ics.uci.edu/Classes/2011S-274a?action=download&upname=CS274a_L09.pdf	complete
www.ics.uci.edu/publications/r243.html	incomplete
archive.ics.uci.edu/ml	complete
sdcl.ics.uci.edu/knocap	complete
www.ics.uci.edu/gallery/gallery_11_jpg.php	complete
ngs.ics.uci.edu/research/books	complete
wics.ics.uci.edu/women-empowering-women-lunch-2018?share=twitter	incomplete
ngs.ics.uci.edu/yahoo-acquires-upcomingorg	complete
sdcl.ics.uci.edu?p=964	incomplete
www.ics.uci.edu/people.htm	complete
www.ics.uci.edu/Feb13_computer_vision.txt	incomplete
